stime,proto,sip,dip,uplink_length,downlink_length
2017-11-01 10:42:13,smtp,10.116.216.73,10.5.71.60,193,127
2017-11-01 10:42:21,smtp,163.177.72.176,10.5.71.60,172,150
2017-11-01 10:42:25,smtp,125.112.226.59,10.5.71.60,123,346
2017-11-01 10:42:26,smtp,10.116.216.73,10.5.71.60,135,133
2017-11-01 10:42:30,smtp,10.116.216.72,10.5.71.60,127,106
2017-11-01 10:42:30,smtp,111.202.126.72,10.5.71.60,153,251
2017-11-01 10:42:40,smtp,10.116.216.71,10.5.71.60,168,338
2017-11-01 10:42:43,smtp,10.116.216.71,10.5.71.60,150,354
2017-11-01 10:42:56,smtp,10.116.216.71,10.5.71.60,190,129
2017-11-01 10:43:04,smtp,10.116.216.72,10.5.71.60,110,362
2017-11-01 10:43:06,smtp,10.64.105.163,10.5.71.60,134,316
2017-11-01 10:43:07,smtp,10.116.216.71,10.5.71.60,102,176
2017-11-01 10:43:09,smtp,10.116.216.71,10.5.71.60,189,376
2017-11-01 10:43:13,smtp,10.116.216.71,10.5.71.60,151,132
2017-11-01 10:43:15,smtp,10.116.216.71,10.5.71.60,188,354
2017-11-01 10:43:16,smtp,10.64.105.77,10.5.71.60,101,194
2017-11-01 10:43:18,smtp,10.116.216.72,10.5.71.60,183,124
2017-11-01 10:43:24,smtp,10.116.216.71,10.5.71.60,108,294
2017-11-01 10:43:24,smtp,222.189.244.116,10.5.71.60,102,135
2017-11-01 10:43:24,smtp,10.116.216.72,10.5.71.60,142,388
2017-11-01 10:43:25,smtp,10.64.105.158,10.5.71.60,146,139
2017-11-01 10:43:27,smtp,122.247.85.76,10.5.71.60,199,188
2017-11-01 10:43:29,smtp,10.116.216.72,10.5.71.60,151,174
2017-11-01 10:43:35,smtp,10.116.216.71,10.5.71.60,152,256
2017-11-01 10:43:40,smtp,10.116.216.71,10.5.71.60,106,300
2017-11-01 10:43:40,smtp,10.64.106.8,10.5.71.60,116,275
2017-11-01 10:43:43,smtp,10.116.216.71,10.5.71.60,175,150
2017-11-01 10:43:45,smtp,10.116.216.71,10.5.71.60,131,196
2017-11-01 10:43:52,smtp,10.116.216.71,10.5.71.60,132,241
2017-11-01 10:43:57,smtp,10.64.105.172,10.5.71.60,114,193
2017-11-01 10:43:58,smtp,10.116.216.71,10.5.71.60,171,245
2017-11-01 10:44:00,smtp,10.116.216.71,10.5.71.60,111,228
2017-11-01 10:44:01,smtp,10.116.216.71,10.5.71.60,114,259
2017-11-01 10:44:01,smtp,10.116.216.71,10.5.71.60,107,390
2017-11-01 10:44:03,smtp,14.17.32.47,10.5.71.60,158,137
2017-11-01 10:44:07,smtp,10.116.216.72,10.5.71.60,104,125
2017-11-01 10:44:09,smtp,10.64.105.3,10.5.71.60,151,229
2017-11-01 10:44:09,smtp,124.115.121.101,10.5.71.60,146,294
2017-11-01 10:44:10,smtp,10.116.216.72,10.5.71.60,173,323
2017-11-01 10:44:14,smtp,10.116.216.71,10.5.71.60,154,193
2017-11-01 10:44:16,smtp,10.116.216.71,10.5.71.60,180,292
2017-11-01 10:44:20,smtp,10.116.216.71,10.5.71.60,147,186
2017-11-01 10:44:22,smtp,10.116.216.71,10.5.71.60,108,323
2017-11-01 10:44:24,smtp,10.116.216.71,10.5.71.60,171,303
2017-11-01 10:44:24,smtp,10.116.216.71,10.5.71.60,172,136
2017-11-01 10:44:25,smtp,10.116.216.71,10.5.71.60,148,174
2017-11-01 10:44:25,smtp,10.116.216.71,10.5.71.60,109,297
2017-11-01 10:44:42,smtp,10.116.216.72,10.5.71.60,159,176
2017-11-01 10:44:45,smtp,10.64.105.168,10.5.71.60,105,107
2017-11-01 10:44:45,smtp,115.213.99.80,10.5.71.60,171,395
2017-11-01 10:44:45,smtp,10.116.216.71,10.5.71.60,103,351
2017-11-01 10:44:48,smtp,125.112.226.59,10.5.71.60,192,235
2017-11-01 10:44:50,smtp,222.189.246.160,10.5.71.60,150,103
2017-11-01 10:44:51,smtp,10.116.216.71,10.5.71.60,131,388
2017-11-01 10:44:59,smtp,10.116.216.73,10.5.71.60,110,125
2017-11-01 10:45:00,smtp,10.116.216.73,10.5.71.60,108,191
2017-11-01 10:45:04,smtp,10.116.216.71,10.5.71.60,127,236
2017-11-01 10:45:06,smtp,10.116.216.71,10.5.71.60,183,102
2017-11-01 10:45:09,smtp,10.64.105.215,10.5.71.60,100,196
2017-11-01 10:45:12,smtp,10.116.216.71,10.5.71.60,188,320
2017-11-01 10:45:15,smtp,10.116.216.71,10.5.71.60,104,230
2017-11-01 10:45:17,smtp,10.116.216.71,10.5.71.60,180,251
2017-11-01 10:45:19,smtp,14.17.32.47,10.5.71.60,119,271
2017-11-01 10:45:21,smtp,10.116.216.72,10.5.71.60,122,278
2017-11-01 10:45:25,smtp,10.116.216.71,10.5.71.60,159,175
2017-11-01 10:45:25,smtp,10.116.216.71,10.5.71.60,110,361
2017-11-01 10:45:27,smtp,10.64.105.41,10.5.71.60,177,207
2017-11-01 10:45:29,smtp,10.64.105.114,10.5.71.60,174,183
2017-11-01 10:45:34,smtp,219.142.78.230,10.5.71.60,124,149
2017-11-01 10:45:37,smtp,10.116.216.72,10.5.71.60,197,223
2017-11-01 10:45:38,smtp,222.189.247.148,10.5.71.60,135,272
2017-11-01 10:45:39,smtp,10.116.216.71,10.5.71.60,121,304
2017-11-01 10:45:42,smtp,10.64.105.116,10.5.71.60,133,267
2017-11-01 10:45:45,smtp,10.116.216.72,10.5.71.60,124,266
2017-11-01 10:45:51,smtp,10.116.216.71,10.5.71.60,147,311
2017-11-01 10:45:55,smtp,10.116.216.71,10.5.71.60,186,387
2017-11-01 10:45:58,smtp,10.64.105.141,10.5.71.60,127,342
2017-11-01 10:46:06,smtp,10.64.105.140,10.5.71.60,149,129
2017-11-01 10:46:06,smtp,10.116.216.72,10.5.71.60,120,337
2017-11-01 10:46:20,smtp,10.116.216.71,10.5.71.60,160,184
2017-11-01 10:46:23,smtp,10.64.105.128,10.5.71.60,148,171
2017-11-01 10:46:24,smtp,140.205.208.84,10.5.71.60,137,137
2017-11-01 10:46:28,smtp,10.116.216.71,10.5.71.60,196,373
2017-11-01 10:46:31,smtp,10.116.216.73,10.5.71.60,192,315
2017-11-01 10:46:34,smtp,10.116.216.71,10.5.71.60,199,224
2017-11-01 10:46:37,smtp,10.116.216.71,10.5.71.60,185,124
2017-11-01 10:46:43,smtp,10.116.216.72,10.5.71.60,166,130
2017-11-01 10:46:44,smtp,10.116.216.72,10.5.71.60,168,234
2017-11-01 10:46:48,smtp,10.116.216.71,10.5.71.60,196,164
2017-11-01 10:46:55,smtp,10.116.216.71,10.5.71.60,138,172
2017-11-01 10:46:56,smtp,10.116.216.72,10.5.71.60,172,280
2017-11-01 10:47:08,smtp,10.116.216.71,10.5.71.60,112,189
2017-11-01 10:47:09,smtp,10.116.216.71,10.5.71.60,195,293
2017-11-01 10:47:15,smtp,10.116.216.71,10.5.71.60,114,237
2017-11-01 10:47:20,smtp,10.116.216.71,10.5.71.60,139,279
2017-11-01 10:47:27,smtp,10.64.105.173,10.5.71.60,156,343
2017-11-01 10:47:28,smtp,10.116.216.71,10.5.71.60,149,225
2017-11-01 10:47:32,smtp,111.202.126.72,10.5.71.60,111,243
2017-11-01 10:47:38,smtp,10.64.105.15,10.5.71.60,125,185
2017-11-01 10:47:39,smtp,60.182.73.177,10.5.71.60,110,172
2017-11-01 10:47:39,smtp,10.116.216.71,10.5.71.60,195,349
2017-11-01 10:47:43,smtp,10.64.105.93,10.5.71.60,139,139
2017-11-01 10:47:49,smtp,10.116.216.71,10.5.71.60,122,111
2017-11-01 10:47:49,smtp,115.211.187.250,10.5.71.60,112,270
2017-11-01 10:47:52,smtp,10.116.216.71,10.5.71.60,174,307
2017-11-01 10:47:55,smtp,10.116.216.73,10.5.71.60,103,260
2017-11-01 10:47:55,smtp,10.116.216.72,10.5.71.60,183,215
2017-11-01 10:48:07,smtp,125.117.51.204,10.5.71.60,196,154
2017-11-01 10:48:07,smtp,10.64.105.239,10.5.71.60,115,103
2017-11-01 10:48:08,smtp,10.64.106.39,10.5.71.60,183,306
2017-11-01 10:48:17,smtp,10.116.216.71,10.5.71.60,126,318
2017-11-01 10:48:22,smtp,10.64.105.94,10.5.71.60,166,205
2017-11-01 10:48:27,smtp,10.116.216.72,10.5.71.60,168,281
2017-11-01 10:48:27,smtp,10.116.216.72,10.5.71.60,109,336
2017-11-01 10:48:31,smtp,10.116.216.73,10.5.71.60,144,232
2017-11-01 10:48:40,smtp,10.116.216.71,10.5.71.60,152,293
2017-11-01 10:48:42,smtp,222.189.244.116,10.5.71.60,147,350
2017-11-01 10:48:45,smtp,10.116.216.71,10.5.71.60,184,139
2017-11-01 10:48:46,smtp,123.65.107.103,10.5.71.60,194,149
2017-11-01 10:48:51,smtp,10.116.216.73,10.5.71.60,168,363
2017-11-01 10:48:58,smtp,10.116.216.72,10.5.71.60,133,175
2017-11-01 10:48:59,smtp,10.116.216.72,10.5.71.60,149,173
2017-11-01 10:49:01,smtp,60.182.73.177,10.5.71.60,184,309
2017-11-01 10:49:05,smtp,115.210.40.27,10.5.71.60,176,297
2017-11-01 10:49:05,smtp,10.116.216.71,10.5.71.60,191,302
2017-11-01 10:49:13,smtp,10.116.216.71,10.5.71.60,147,180
2017-11-01 10:49:20,smtp,163.177.72.176,10.5.71.60,188,149
2017-11-01 10:49:21,smtp,125.112.225.185,10.5.71.60,129,167
2017-11-01 10:49:21,smtp,10.116.216.71,10.5.71.60,194,150
2017-11-01 10:49:26,smtp,10.116.216.71,10.5.71.60,110,112
2017-11-01 10:49:38,smtp,10.116.216.71,10.5.71.60,191,226
2017-11-01 10:49:39,smtp,10.64.105.109,10.5.71.60,101,161
2017-11-01 10:49:44,smtp,10.64.105.84,10.5.71.60,131,296
2017-11-01 10:49:52,smtp,10.116.216.73,10.5.71.60,135,159
2017-11-01 10:49:54,smtp,10.116.216.71,10.5.71.60,177,211
2017-11-01 10:51:25,smtp,222.185.184.72,10.5.71.60,133,103
2017-11-01 10:51:59,smtp,10.64.105.90,10.5.71.60,130,146
2017-11-01 10:52:11,smtp,10.116.216.72,10.5.71.60,114,218
2017-11-01 10:52:22,smtp,14.17.32.47,10.5.71.60,153,233
2017-11-01 10:52:44,smtp,10.116.216.71,10.5.71.60,143,268
2017-11-01 10:53:33,smtp,10.116.216.72,10.5.71.60,179,339
2017-11-01 10:54:00,smtp,60.182.73.177,10.5.71.60,104,180
2017-11-01 10:54:06,smtp,10.116.216.71,10.5.71.60,140,172
2017-11-01 10:54:17,smtp,10.116.216.73,10.5.71.60,151,261
2017-11-01 10:54:20,smtp,10.116.216.71,10.5.71.60,166,255
2017-11-01 10:54:30,smtp,125.112.226.59,10.5.71.60,164,230
2017-11-01 10:55:10,smtp,10.64.105.243,10.5.71.60,137,194
2017-11-01 10:55:40,smtp,10.116.216.72,10.5.71.60,153,383
2017-11-01 10:55:55,smtp,10.64.106.22,10.5.71.60,118,390
2017-11-01 10:56:04,smtp,10.116.216.72,10.5.71.60,134,144
2017-11-01 10:56:42,smtp,10.116.216.73,10.5.71.60,150,264
2017-11-01 10:56:50,smtp,10.116.216.71,10.5.71.60,132,366
2017-11-01 10:57:31,smtp,114.80.10.78,10.5.71.60,149,367
2017-11-01 10:57:52,smtp,10.116.216.71,10.5.71.60,167,145
2017-11-01 10:58:00,smtp,125.112.226.59,10.5.71.60,169,339
2017-11-01 10:58:28,smtp,125.117.51.204,10.5.71.60,125,298
2017-11-01 10:58:36,smtp,10.116.216.71,10.5.71.60,165,229
2017-11-01 10:58:36,smtp,10.116.216.71,10.5.71.60,173,106
2017-11-01 10:58:51,smtp,10.116.216.72,10.5.71.60,129,395
2017-11-01 10:58:55,smtp,10.116.216.72,10.5.71.60,113,195
2017-11-01 10:59:10,smtp,10.116.216.71,10.5.71.60,118,244
2017-11-01 10:59:10,smtp,10.116.216.72,10.5.71.60,174,380
2017-11-01 10:59:22,smtp,10.64.105.222,10.5.71.60,160,245
2017-11-01 10:59:37,smtp,10.116.216.71,10.5.71.60,179,341
2017-11-01 10:59:38,smtp,10.116.216.71,10.5.71.60,100,163
2017-11-01 11:00:00,smtp,10.1.4.17,10.5.71.60,179,167
2017-11-01 11:00:19,smtp,10.64.105.22,10.5.71.60,189,109
2017-11-01 11:00:40,smtp,10.116.216.72,10.5.71.60,197,333
2017-11-01 11:00:52,smtp,10.64.105.87,10.5.71.60,147,206
2017-11-01 11:00:53,smtp,10.116.216.71,10.5.71.60,165,258
2017-11-01 11:01:05,smtp,10.64.105.167,10.5.71.60,114,219
2017-11-01 11:01:20,smtp,10.116.216.72,10.5.71.60,198,189
2017-11-01 11:01:24,smtp,222.189.246.160,10.5.71.60,181,399
2017-11-01 11:01:34,smtp,43.251.10.41,10.5.71.60,182,369
2017-11-01 11:01:46,smtp,10.116.216.71,10.5.71.60,158,130
2017-11-01 11:01:53,smtp,10.116.216.73,10.5.71.60,190,284
2017-11-01 11:02:02,smtp,10.116.216.72,10.5.71.60,130,357
2017-11-01 11:02:07,smtp,10.64.105.184,10.5.71.60,107,233
2017-11-01 11:02:14,smtp,111.202.126.72,10.5.71.60,192,107
2017-11-01 11:02:18,smtp,10.116.216.71,10.5.71.60,128,287
2017-11-01 11:02:22,smtp,10.116.216.71,10.5.71.60,124,306
2017-11-01 11:02:40,smtp,10.116.216.71,10.5.71.60,128,335
2017-11-01 11:02:42,smtp,10.116.216.71,10.5.71.60,118,273
2017-11-01 11:02:46,smtp,125.112.226.59,10.5.71.60,124,277
2017-11-01 11:02:47,smtp,10.116.216.71,10.5.71.60,181,181
2017-11-01 11:02:52,smtp,10.116.216.72,10.5.71.60,187,198
2017-11-01 11:02:54,smtp,10.116.216.71,10.5.71.60,140,158
2017-11-01 11:03:05,smtp,163.177.72.176,10.5.71.60,183,163
2017-11-01 11:03:09,smtp,10.116.216.73,10.5.71.60,193,395
2017-11-01 11:03:14,smtp,10.116.216.71,10.5.71.60,180,131
2017-11-01 11:03:59,smtp,10.64.105.208,10.5.71.60,124,269
2017-11-01 11:04:25,smtp,10.116.216.71,10.5.71.60,135,231
2017-11-01 11:04:41,smtp,10.116.216.71,10.5.71.60,178,378
2017-11-01 11:04:52,smtp,10.116.216.71,10.5.71.60,101,121
2017-11-01 11:04:54,smtp,10.116.216.71,10.5.71.60,117,270
2017-11-01 11:04:59,smtp,10.116.216.71,10.5.71.60,153,252
2017-11-01 11:05:31,smtp,10.116.216.71,10.5.71.60,123,251
2017-11-01 11:05:50,smtp,10.64.106.18,10.5.71.60,166,124
2017-11-01 11:06:20,smtp,10.116.216.72,10.5.71.60,170,208
2017-11-01 11:06:23,smtp,10.116.216.71,10.5.71.60,105,217
2017-11-01 11:06:33,smtp,10.116.216.72,10.5.71.60,142,332
2017-11-01 11:06:39,smtp,10.116.216.71,10.5.71.60,163,374
2017-11-01 11:06:53,smtp,14.17.32.47,10.5.71.60,127,289
2017-11-01 11:06:53,smtp,10.116.216.71,10.5.71.60,150,325
2017-11-01 11:07:24,smtp,10.116.216.71,10.5.71.60,130,384
2017-11-01 11:07:43,smtp,10.64.105.65,10.5.71.60,194,292
2017-11-01 11:08:03,smtp,125.112.225.185,10.5.71.60,169,303
2017-11-01 11:08:19,smtp,10.116.216.71,10.5.71.60,117,230
2017-11-01 11:08:23,smtp,10.116.216.71,10.5.71.60,128,352
2017-11-01 11:08:25,smtp,10.116.216.71,10.5.71.60,193,156
2017-11-01 11:08:31,smtp,10.116.216.71,10.5.71.60,143,204
2017-11-01 11:08:33,smtp,125.112.225.185,10.5.71.60,181,391
2017-11-01 11:08:37,smtp,219.142.78.230,10.5.71.60,143,164
2017-11-01 11:08:39,smtp,10.116.216.71,10.5.71.60,163,265
2017-11-01 11:08:48,smtp,222.189.247.148,10.5.71.60,197,321
2017-11-01 11:08:50,smtp,10.116.216.73,10.5.71.60,199,357
2017-11-01 11:08:57,smtp,10.64.105.223,10.5.71.60,124,173
2017-11-01 11:09:07,smtp,10.116.216.73,10.5.71.60,114,196
2017-11-01 11:09:14,smtp,10.64.105.132,10.5.71.60,168,282
2017-11-01 11:09:20,smtp,10.116.216.73,10.5.71.60,112,217
2017-11-01 11:09:20,smtp,10.116.216.71,10.5.71.60,197,384
2017-11-01 11:09:21,smtp,10.64.106.29,10.5.71.60,151,230
2017-11-01 11:09:25,smtp,222.189.247.148,10.5.71.60,129,138
2017-11-01 11:09:30,smtp,111.202.126.72,10.5.71.60,159,126
2017-11-01 11:09:40,smtp,10.116.216.71,10.5.71.60,195,250
2017-11-01 11:09:44,smtp,10.116.216.71,10.5.71.60,156,314
2017-11-01 11:09:49,smtp,115.213.99.80,10.5.71.60,188,169
2017-11-01 11:09:53,smtp,10.116.216.73,10.5.71.60,105,252
2017-11-01 11:10:04,smtp,10.116.216.71,10.5.71.60,125,223
2017-11-01 11:10:13,smtp,10.116.216.71,10.5.71.60,187,222
2017-11-01 11:10:21,smtp,10.116.216.72,10.5.71.60,103,251
2017-11-01 11:10:36,smtp,10.116.216.73,10.5.71.60,190,274
2017-11-01 11:10:38,smtp,10.116.216.72,10.5.71.60,132,349
2017-11-01 11:10:41,smtp,10.64.106.25,10.5.71.60,101,346
2017-11-01 11:11:16,smtp,10.116.216.71,10.5.71.60,130,344
2017-11-01 11:11:17,smtp,10.116.216.71,10.5.71.60,138,124
2017-11-01 11:11:22,smtp,10.64.105.35,10.5.71.60,146,230
2017-11-01 11:11:26,smtp,10.116.216.71,10.5.71.60,179,145
2017-11-01 11:11:28,smtp,10.116.216.73,10.5.71.60,131,328
2017-11-01 11:11:50,smtp,10.116.216.72,10.5.71.60,158,130
2017-11-01 11:11:54,smtp,10.116.216.71,10.5.71.60,101,218
2017-11-01 11:12:01,smtp,10.116.216.71,10.5.71.60,122,383
2017-11-01 11:12:03,smtp,10.116.216.71,10.5.71.60,116,394
2017-11-01 11:12:08,smtp,10.116.216.71,10.5.71.60,160,290
2017-11-01 11:12:14,smtp,10.64.105.84,10.5.71.60,125,279
2017-11-01 11:12:17,smtp,10.116.216.72,10.5.71.60,169,349
2017-11-01 11:12:18,smtp,10.116.216.73,10.5.71.60,158,263
2017-11-01 11:12:35,smtp,10.116.216.72,10.5.71.60,136,174
2017-11-01 11:12:38,smtp,10.116.216.72,10.5.71.60,190,356
2017-11-01 11:12:40,smtp,10.64.105.120,10.5.71.60,123,393
2017-11-01 11:13:01,smtp,10.116.216.71,10.5.71.60,189,292
2017-11-01 11:13:02,smtp,10.64.105.138,10.5.71.60,122,119
2017-11-01 11:13:03,smtp,10.116.216.71,10.5.71.60,119,278
2017-11-01 11:13:07,smtp,10.116.216.71,10.5.71.60,138,329
2017-11-01 11:13:34,smtp,10.116.216.72,10.5.71.60,104,382
2017-11-01 11:13:39,smtp,163.177.72.176,10.5.71.60,130,190
2017-11-01 11:13:46,smtp,10.64.105.209,10.5.71.60,129,133
2017-11-01 11:14:04,smtp,10.116.216.71,10.5.71.60,101,363
2017-11-01 11:14:14,smtp,10.116.216.71,10.5.71.60,125,306
2017-11-01 11:14:23,smtp,10.116.216.71,10.5.71.60,169,152
2017-11-01 11:14:27,smtp,10.116.216.71,10.5.71.60,112,324
2017-11-01 11:14:30,smtp,10.116.216.71,10.5.71.60,114,362
2017-11-01 11:14:33,smtp,10.64.105.139,10.5.71.60,180,333
2017-11-01 11:14:35,smtp,60.182.126.242,10.5.71.60,161,337
2017-11-01 11:14:59,smtp,10.116.216.71,10.5.71.60,178,271
2017-11-01 11:15:11,smtp,10.116.216.72,10.5.71.60,141,228
2017-11-01 11:15:24,smtp,10.64.106.44,10.5.71.60,170,250
2017-11-01 11:16:21,smtp,10.116.216.73,10.5.71.60,114,154
2017-11-01 11:16:24,smtp,10.64.105.196,10.5.71.60,110,149
2017-11-01 11:16:27,smtp,14.17.32.47,10.5.71.60,151,140
2017-11-01 11:16:57,smtp,10.116.216.73,10.5.71.60,174,326
2017-11-01 11:17:10,smtp,10.116.216.71,10.5.71.60,181,116
2017-11-01 11:17:13,smtp,10.64.105.212,10.5.71.60,167,148
2017-11-01 11:17:19,smtp,10.116.216.71,10.5.71.60,109,341
2017-11-01 11:17:24,smtp,10.116.216.71,10.5.71.60,103,165
2017-11-01 11:17:29,smtp,10.116.216.72,10.5.71.60,167,277
2017-11-01 11:18:13,smtp,222.185.184.72,10.5.71.60,198,392
2017-11-01 11:18:14,smtp,10.116.216.71,10.5.71.60,130,368
2017-11-01 11:18:20,smtp,10.116.216.71,10.5.71.60,145,130
2017-11-01 11:18:24,smtp,10.116.216.71,10.5.71.60,192,355
2017-11-01 11:18:27,smtp,10.116.216.71,10.5.71.60,122,376
2017-11-01 11:18:33,smtp,222.189.244.116,10.5.71.60,189,386
2017-11-01 11:18:46,smtp,10.116.216.71,10.5.71.60,154,242
2017-11-01 11:18:49,smtp,10.116.216.72,10.5.71.60,199,355
2017-11-01 11:18:53,smtp,10.116.216.72,10.5.71.60,197,232
2017-11-01 11:18:58,smtp,10.116.216.71,10.5.71.60,159,253
2017-11-01 11:19:00,smtp,10.116.216.71,10.5.71.60,166,152
2017-11-01 11:19:15,smtp,10.116.216.71,10.5.71.60,154,217
2017-11-01 11:19:19,smtp,10.116.216.71,10.5.71.60,113,234
2017-11-01 11:19:22,smtp,222.185.184.72,10.5.71.60,108,211
2017-11-01 11:19:38,smtp,10.116.216.71,10.5.71.60,197,147
2017-11-01 11:19:47,smtp,125.112.225.185,10.5.71.60,147,168
2017-11-01 11:19:58,smtp,10.116.216.71,10.5.71.60,101,338
2017-11-01 11:20:09,smtp,10.116.216.71,10.5.71.60,126,181
2017-11-01 11:20:12,smtp,10.64.106.39,10.5.71.60,117,322
2017-11-01 11:20:16,smtp,10.64.105.190,10.5.71.60,127,343
2017-11-01 11:20:23,smtp,10.116.216.73,10.5.71.60,184,193
2017-11-01 11:20:26,smtp,10.64.105.159,10.5.71.60,162,213
2017-11-01 11:20:34,smtp,10.116.216.72,10.5.71.60,107,217
2017-11-01 11:20:36,smtp,10.116.216.71,10.5.71.60,197,211
2017-11-01 11:20:44,smtp,10.116.216.72,10.5.71.60,152,145
2017-11-01 11:20:48,smtp,10.116.216.71,10.5.71.60,155,189
2017-11-01 11:21:04,smtp,222.189.247.148,10.5.71.60,149,362
2017-11-01 11:21:09,smtp,10.116.216.71,10.5.71.60,109,266
2017-11-01 11:21:15,smtp,10.116.216.71,10.5.71.60,147,186
2017-11-01 11:21:19,smtp,10.116.216.71,10.5.71.60,143,388
2017-11-01 11:21:27,smtp,10.116.216.71,10.5.71.60,143,110
2017-11-01 11:21:29,smtp,125.117.51.204,10.5.71.60,158,387
2017-11-01 11:21:36,smtp,10.116.216.73,10.5.71.60,197,179
2017-11-01 11:21:39,smtp,10.116.216.71,10.5.71.60,149,376
2017-11-01 11:21:46,smtp,10.116.216.72,10.5.71.60,161,234
2017-11-01 11:22:13,smtp,10.116.216.72,10.5.71.60,132,283
2017-11-01 11:22:13,smtp,10.116.216.71,10.5.71.60,124,202
2017-11-01 11:22:18,smtp,222.189.244.116,10.5.71.60,180,142
2017-11-01 11:22:20,smtp,10.116.216.72,10.5.71.60,149,166
2017-11-01 11:22:22,smtp,10.116.216.71,10.5.71.60,155,289
2017-11-01 11:22:22,smtp,10.116.216.71,10.5.71.60,155,233
2017-11-01 11:22:30,smtp,118.192.64.194,10.5.71.60,123,366
2017-11-01 11:22:43,smtp,222.189.247.148,10.5.71.60,177,238
2017-11-01 11:22:44,smtp,10.116.216.71,10.5.71.60,178,221
2017-11-01 11:23:04,smtp,10.64.105.132,10.5.71.60,176,104
2017-11-01 11:23:05,smtp,10.116.216.72,10.5.71.60,190,122
2017-11-01 11:23:06,smtp,10.116.216.71,10.5.71.60,110,356
2017-11-01 11:23:37,smtp,10.64.105.124,10.5.71.60,178,245
2017-11-01 11:23:41,smtp,163.177.72.176,10.5.71.60,150,268
2017-11-01 11:23:46,smtp,10.116.216.71,10.5.71.60,133,164
2017-11-01 11:24:00,smtp,10.116.216.71,10.5.71.60,105,197
2017-11-01 11:24:19,smtp,10.116.216.73,10.5.71.60,195,236
2017-11-01 11:24:26,smtp,10.64.105.241,10.5.71.60,193,348
2017-11-01 11:24:38,smtp,10.116.216.71,10.5.71.60,105,283
2017-11-01 11:25:06,smtp,10.116.216.71,10.5.71.60,125,201
2017-11-01 11:25:10,smtp,10.116.216.71,10.5.71.60,143,159
2017-11-01 11:25:11,smtp,10.116.216.71,10.5.71.60,136,192
2017-11-01 11:25:21,smtp,10.116.216.71,10.5.71.60,102,300
2017-11-01 11:25:31,smtp,10.64.106.23,10.5.71.60,101,229
2017-11-01 11:25:41,smtp,10.116.216.73,10.5.71.60,191,264
2017-11-01 11:25:55,smtp,10.116.216.71,10.5.71.60,146,205
2017-11-01 11:26:09,smtp,10.116.216.72,10.5.71.60,143,100
2017-11-01 11:26:20,smtp,10.64.105.119,10.5.71.60,179,218
2017-11-01 11:26:22,smtp,10.116.216.71,10.5.71.60,130,100
2017-11-01 11:26:27,smtp,10.116.216.71,10.5.71.60,163,292
2017-11-01 11:26:29,smtp,10.64.105.169,10.5.71.60,125,306
2017-11-01 11:26:43,smtp,211.151.190.55,10.5.71.60,164,321
2017-11-01 11:26:59,smtp,10.116.216.73,10.5.71.60,167,253
2017-11-01 11:27:07,smtp,219.142.78.230,10.5.71.60,184,124
2017-11-01 11:27:11,smtp,10.64.105.245,10.5.71.60,163,127
2017-11-01 11:27:16,smtp,10.64.105.8,10.5.71.60,125,361
2017-11-01 11:27:17,smtp,10.116.216.72,10.5.71.60,158,252
2017-11-01 11:27:18,smtp,10.64.105.117,10.5.71.60,154,124
2017-11-01 11:27:28,smtp,10.64.106.9,10.5.71.60,197,160
2017-11-01 11:27:30,smtp,10.116.216.71,10.5.71.60,138,269
2017-11-01 11:27:45,smtp,10.64.106.7,10.5.71.60,135,339
2017-11-01 11:27:53,smtp,10.116.216.71,10.5.71.60,151,397
2017-11-01 11:27:54,smtp,163.177.72.176,10.5.71.60,135,212
2017-11-01 11:27:59,smtp,10.116.216.71,10.5.71.60,193,336
2017-11-01 11:28:30,smtp,111.202.126.72,10.5.71.60,189,153
2017-11-01 11:28:50,smtp,10.116.216.71,10.5.71.60,146,313
2017-11-01 11:28:51,smtp,10.64.105.50,10.5.71.60,144,253
2017-11-01 11:29:08,smtp,10.116.216.71,10.5.71.60,191,213
2017-11-01 11:29:36,smtp,10.116.216.71,10.5.71.60,114,284
2017-11-01 11:29:37,smtp,10.116.216.71,10.5.71.60,135,359
2017-11-01 11:29:39,smtp,10.116.216.71,10.5.71.60,121,184
2017-11-01 11:29:59,smtp,10.116.216.71,10.5.71.60,171,180
2017-11-01 11:30:07,smtp,10.116.216.71,10.5.71.60,181,125
2017-11-01 11:30:13,smtp,10.116.216.72,10.5.71.60,137,106
2017-11-01 11:30:14,smtp,10.116.216.71,10.5.71.60,125,350
2017-11-01 11:30:17,smtp,10.116.216.71,10.5.71.60,147,183
2017-11-01 11:30:29,smtp,10.64.105.167,10.5.71.60,101,202
2017-11-01 11:30:35,smtp,10.116.216.72,10.5.71.60,167,279
2017-11-01 11:30:35,smtp,10.64.105.235,10.5.71.60,190,309
2017-11-01 11:30:38,smtp,10.116.216.71,10.5.71.60,162,391
2017-11-01 11:30:39,smtp,10.116.216.71,10.5.71.60,172,157
2017-11-01 11:30:50,smtp,118.192.64.194,10.5.71.60,172,250
2017-11-01 11:30:52,smtp,10.64.105.79,10.5.71.60,126,137
2017-11-01 11:31:03,smtp,10.116.216.73,10.5.71.60,181,198
2017-11-01 11:31:04,smtp,10.116.216.71,10.5.71.60,181,171
2017-11-01 11:31:04,smtp,10.116.216.71,10.5.71.60,126,261
